timestamp,T_out_C,HDH_degC_h,CDH_degC_h,q_heating_W,q_cooling_W,q_heating_kW,q_cooling_kW,COP_t,EER_t,P_heat_elec_kW,P_cool_elec_kW,P_HP_total_kW
2025-10-06 02:00:00,9.130245,2.627517336473568,0.0,35106.23285744998,0.0,35.106232857449974,0.0,4.2334442967436345,5.572715731161502,8.29259354716293,0.0,8.29259354716293
2025-10-06 03:00:00,9.420245,2.337517336473569,0.0,31231.545757449992,0.0,31.231545757449993,0.0,4.3439282685424665,5.515245847862112,7.189701078542262,0.0,7.189701078542262
2025-10-06 04:00:00,9.5602455,2.197516836473568,0.0,29361.000476954978,0.0,29.361000476954978,0.0,4.400614936613529,5.487734977636753,6.672022183233689,0.0,6.672022183233689
2025-10-06 05:00:00,9.320246,2.4375163364735695,0.0,32567.631396459998,0.0,32.567631396459994,0.0,4.304800361160975,5.534989032936851,7.565422008949267,0.0,7.565422008949267
2025-10-06 06:00:00,9.510245,2.247517336473569,0.0,30029.056657449994,0.0,30.029056657449992,0.0,4.38010908071287,5.497542979752684,6.8557782703810455,0.0,6.8557782703810455
2025-10-06 07:00:00,10.0602455,1.697516836473568,0.0,22680.505476954975,0.0,22.680505476954973,0.0,4.622677118095517,5.390710500130536,4.906357268209779,0.0,4.906357268209779
2025-10-06 08:00:00,10.880245,0.8775173364735682,0.0,11724.50035744998,0.0,11.72450035744998,0.0,5.063592150530056,5.235681890134396,2.315451167650353,0.0,2.315451167650353
2025-10-06 09:00:00,12.180245,0.0,0.0,0.0,0.0,0.0,0.0,6.011798421316165,5.000033443371832,0.0,0.0,0.0
2025-10-06 10:00:00,12.730246,0.0,0.0,0.0,0.0,0.0,0.0,6.5281324733638595,4.903966667928527,0.0,0.0,0.0
2025-10-06 11:00:00,13.470245,0.0,0.0,0.0,0.0,0.0,0.0,7.3550313075620135,4.77802106342064,0.0,0.0,0.0
2025-10-06 12:00:00,14.230246,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.652527542128834,0.0,0.0,0.0
